lid,city,endtime,title,url,price,changed,content,zipcode,library,imageurl,teaser,street,status,longitude,starttime,latitude,_id,id,streamtime
9,Brabrand,2013-10-16 15:00:00,"Størst, stærkest og farligst -For børn på 7-12 år",https://www.aakb.dk/node/8336,0,2013-10-08T10:14:03,"
<p>Mød en formidler fra GIVSKUD ZOO og hør om de største, stærkeste og farligste dyr.</p>
<p><img src=""https://www.aakb.dk/files/content_images/samson.jpg"" alt="""" title="""" width=""600"" height=""442"" /></p>
<p>Efter en farverig fortælling om dyrene får du mulighed for at røre ved f.eks. knogler, kranier og skind.</p>
<p>Du kan således føle en løve på tænderne, strække hals med en giraf og gå i elefantens fodspor. Og du kan se, hvad en rigtig elefantlort vejer!</p>
<p>Bare mød op og få en god eftermiddag i dyrenes tegn!</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/kamel.jpg,"Spændende og sjov læring om dyr
",Gudrunsvej 78,1,10.136214,2013-10-16 14:00:00,56.155665,115,8336,2014-12-08 17:44:01
1,Aarhus,2013-11-06 17:30:00,Russisk Bogcafé,https://www.aakb.dk/node/8525,0,2013-10-30T12:07:18,"
<p>&nbsp;</p>
<p style=""text-align: left;""><img title="""" src=""https://www.aakb.dk/files/content_images/russia-moscow-saint_basils_cathedral-2.jpg"" alt="""" width=""343"" height=""257"" /></p>
<p>&nbsp;</p>
<p style=""text-align: left;"">&nbsp;</p>
<p style=""text-align: left;"">Denne gang stopper Hovedbibliotekets litterære rejse verden rundt i Rusland. Et Rusland efter den kolde krig og murens fald.</p>
<p style=""text-align: left;"">&nbsp;</p>
<p style=""text-align: left;"">Lektor Tine Roesen fortæller om den nye russiske skønlitteratur. Hvad er dens vilkår i det postsovjetiske samfund og under Putins styre? Lever traditionen fra 1800-tallets store klassikere, og spiller forfatterne fortsat en rolle for nationen? Undervejs giver bibliotekarerne læsetips til nyere russisk litteratur.</p>
<p style=""text-align: left;"">&nbsp;</p>
<p style=""text-align: left;"">Arrangementet er gratis og foregår på Den lille Scene. Alle er velkommen.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/russia-moscow-saint_basils_cathedral-2.jpg,Nyere russisk skønlitteratur vil blive introduceret af Lektor Tine Roesen i en samtale om bl.a. forfattere fortsat spiller en rolle for Rusland.,Møllegade 1,1,10.200179,2013-11-06 16:00:00,56.156617,144,8525,2014-12-08 17:44:01
1,Aarhus,2013-12-11 10:30:00,Film for de 3-6 årige,https://www.aakb.dk/node/8403,0,2013-12-03T15:17:35,"
<p class=""MsoNormal"">Juleland<strong>:&nbsp;</strong>Karl Ludvig er en piberensernisse, der bor i et julelandskab, men en jul går det galt, da et vindpust fører ham ud i den store, skræmmende verden.</p>
<p class=""MsoNormal"">Prik og Plet i sneen:&nbsp; De to kaniner, Prik og Plet, går ud i den bløde sne.</p>
<p class=""MsoNormal""><em>Tegnefilm. 32 minutter</em>.</p>
<p>Vises i Salen på Hovedbiblioteket.</p>
<p>Gratis deltagelse.</p>
<p>Tilmelding fra en uge før på tlf.: 89409220</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/juleland.jpg,Juleland; Prik og Plet i sneen,Møllegade 1,1,10.200179,2013-12-11 10:00:00,56.156617,124,8403,2014-12-08 17:44:01
1,Aarhus,2014-01-28 17:30:00,AUSCHWITZ-DAG 2014 : En film om de Røde Khmerers magtovertagelse i Cambodja og om modstand!,https://www.aakb.dk/node/9498,0,2014-01-27T13:52:57,"
<p>Hans tolk Pran bliver sendt til de grusomme arbejdslejre, men flygter under de mest farefulde omstændigheder. Baseret på virkelige begivenheder og personer</p>
<p>Tilladt for børn over 15 år. Gratis adgang</p>
<p>Sted: Den Lille Scene</p>
<p><img src=""https://www.aakb.dk/files/content_images/auschwitzmellem.jpg"" width=""400"" height=""300"" alt="""" title="""" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/auschwitztraelille.jpg,"Cambodja 1973. 
Journalisten Sydney Schanberg skriver om de Røde Khmerers magtovertagelse i Cambodja. En magtovertagelse, der koster mere end en million mennesker livet.
",Møllegade 1,1,10.200179,2014-01-28 15:00:00,56.156617,528,9498,2014-12-08 17:44:01
1,Aarhus,2013-11-18 14:30:00,Tema-værksted om NEM-id og det offentlige på nettet,https://www.aakb.dk/node/8584,0,2013-10-28T14:30:00,"
<p>Alle skal lære at betjene sig selv på nettet og bruge deres NEM-id for at få adgang til offentlige services, men det kan være svært at komme i gang og usikkerheden kan være stor.</p>
<p>Derfor laver Hovedbiblioteket et tema-værksted om NEM-id og det offentlige på nettet, så kom ned og ved fælles hjælp kommer du et skridt videre.</p>
<p>Vores tema-værksteder er baseret på en uformel stemning, hvor der er plads til et godt grin undervejs. Der er en bibliotekar tilstede, men den gensidige erfaringsudveksling mellem jer deltagere er lige så vigtig for et godt resultat.</p>
<p>&nbsp;</p>
<p>Du skal huske at medbringe dit NEM-id!</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/nemid_6-226x150_2.jpg"" alt="""" width=""226"" height=""150"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/nemid_6-226x150_2_lille.jpg,"Er du stadig ny i forhold til at bruge de offentlige digitale selvbetjeningsløsninger? Så kom til tema-værksted, mød andre ligestillede og lær i fællesskab mere om fordelene ved NEM-id.",Møllegade 1,2,10.200179,2013-11-18 13:00:00,56.156617,157,8584,2014-12-08 17:44:01
15,Harlev,2013-10-25 10:30:00,Film for børn,https://www.aakb.dk/node/8395,0,2013-10-13T15:37:45,"
<p>Filmhyge for de mindste.</p>
<p>For børn 2-5 år.</p>
<p>Det varer ca. ½ time.</p>
<p>Tilmelding kan ske fra den 2. september via Bestil billetter knappen herunder.</p>
<p><strong>Bestil kun billetter til børnene - voksne følger med.</strong></p>
",8462,Harlev Bibliotek,https://www.aakb.dk/files/list_images/boernefilm_8.jpg,Kom og se film på Biblioteket! ,Gammel Stillingvej 424,1,9.99869,2013-10-25 10:00:00,56.145596,118,8395,2014-12-08 17:44:01
13,Egå,2013-11-11 11:00:00,Babymassage og zoneterapi,https://www.aakb.dk/node/8297,25,2013-10-28T14:27:00,"
<p>For børn mellem 1-12 måneder og deres voksne. Massør, zone- og kranio-sakral terapeut Lillian Dalgaard giver råd og vejledning til dig, der lige har født. Hvordan får du en glad og afslappet baby? Hvordan får du og din baby en god nattesøvn? Lær selv at behandle din baby og bliv i stand til at øge dit barns immunforsvar.</p>
<p>Husk liggeunderlag og massageolie.</p>
<p>Billetter kan købes via hjemmesiden.</p>
",8250,Egå Kombi-bibliotek,None,"ved Lillian Dalgaard
",Egå Havvej 5,2,10.283211,2013-11-11 10:00:00,56.211717,113,8297,2014-12-08 17:44:01
1,Aarhus,2013-11-04 16:00:00,Danser,https://www.aakb.dk/node/8606,0,2013-10-28T14:30:00,"
<p><img title="""" src=""https://www.aakb.dk/files/content_images/postercab9xl18.jpg"" alt="""" width=""184"" height=""171"" /></p>
<p>&nbsp;</p>
<p>""Danser"" fra 2000 er et dynamisk portræt af den verdensberømte danske balletdanser Nikolaj Hübbe.</p>
<p><br />
Filmen følger den ambitiøse danser gennem tre dramatiske måneder på New York City Ballet, hvor han arbejder sammen med Peter Martins.<br />
<br />
Dansekollegaen og vennen, Ulrik Wivel, der her debuterer som instruktør, har fulgt Nikolaj Hübbe på nært hold; i fortrolige samtaler, under hårdt slid i træningssalen og på scenen. Nikolaj Hübbe befinder sig ved et afgørende vendepunkt i sit liv.<br />
<br />
Han har søgt stillingen som balletmester for Den Kongelige Danske Ballet. Får han jobbet? Hvis ikke, hvad skal der så ske?<br />
<br />
Instruktør: Ulrik Wivel<br />
<br />
Dokumentaren varer 45 min.<br />
<br />
Arrangementet er gratis, og alle er velkommen. Lille scene.</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/postercab9xl18.jpg,"Mandagsdokumentaren ""Danser"" er et dynamisk portræt af den verdensberømte danske balletdanser Nikolaj Hübbe. 

",Møllegade 1,1,10.200179,2013-11-04 14:00:00,56.156617,162,8606,2014-12-08 17:44:01
1,Aarhus,2013-11-25 16:00:00,Onkel Danny- Portræt af en karma cowboy,https://www.aakb.dk/node/8608,0,2013-10-28T14:30:00,"
<p class=""MsoNormal""><img title="""" src=""https://www.aakb.dk/files/content_images/posterca6rxw49.jpg"" alt="""" width=""184"" height=""171"" /></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Trods sin relativt korte levetid efterlod Dan Turèll (1946-1993) et forfatterskab, der var overvældende af både omfang og betydning.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Mere end halvfems udgivelser blev det til, fra de første formeksperimenterende digte via det populære erindringsværk ""Vangede billeder"" (1975) til de senere års kriminalromaner og avisskriverier. Hertil kom, at Dan Turèll, dels i sine bøger, dels gennem talrige shows og optrædener i radio og tv, bedre end nogen anden dansk forfatter i sin samtid forstod betydningen af at have et image.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">'Onkel Danny' med de sorte negle og den skaldede isse blev folkeeje. Men hvordan var forholdet mellem forfatteren og hans alter ego? Gennem arkivmateriale og udsagn fra familie, venner og kolleger pejler filmen sig ind på såvel figuren Onkel Danny som mennesket Dan Turèll.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Dokumentar, 2002, 1t 8min</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Gratis entré. Lille scene.</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/posterca6rxw49.jpg,"Mandagsdokumentaren viser 'Onkel Danny' med de sorte negle, der med den skaldede isse blev folkeeje. Men hvordan var forholdet mellem forfatteren og hans alter ego? ",Møllegade 1,1,10.200179,2013-11-25 14:00:00,56.156617,164,8608,2014-12-08 17:44:01
1,Aarhus,2013-11-18 16:00:00,Olafur Eliasson: Space is process,https://www.aakb.dk/node/8607,0,2013-11-11T23:00:12,"
<p><img title="""" src=""https://www.aakb.dk/files/content_images/posterca48iqnz.jpg"" alt="""" width=""184"" height=""171"" /></p>
<p>&nbsp;</p>
<p>Filmen følger den dansk-islandske kunstner Olafur Eliasson, samtidskunstens superstar, og viser flere af hans store og små projekter, fra de første skitser til deres endelige destination.</p>
<p>&nbsp;</p>
<p>Vi følger Eliasson i årene 2004-09 under det krævende arbejde med blandt andet installationen »Waterfalls« og hans store retrospektive udstilling på Museum of Modern Art i New York. I Eliassons eget studie i Berlin, der er en af Europas mest kreative arbejdspladser, skabes hans værker i samarbejde med forskere, ingeniører, arkitekter, teknikere og kunsthistorikere.</p>
<p>&nbsp;</p>
<p>I filmen fortæller Eliasson om sine markante meninger om især forholdet mellem kunstværk og beskuer, som er et kernepunkt i hans univers. Hans værker er i konstant udvikling - de forandres, hver gang en ny person ser det og tager del i det. At kunsten skal have virkelige konsekvenser og ændre samfundet, er afgørende i Eliassons produktion.</p>
<p>&nbsp;</p>
<p>Instruktør: Jacob Jørgensen og Henrik Lundø.</p>
<p>&nbsp;</p>
<p>Filmen varer 1t 17min og er fra 2009.</p>
<p>&nbsp;</p>
<p>Arrangementet er gratis, så alle er velkommen. Lille scene.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><br />
OBS: Datoen for filmen er blevet ændret fra 11.11 til 18.11 pga. optakt til Nordisk Spildag i uge 46. Dvs. at filmen ""Manden på bjerget"" udgår af programmet.&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/posterca48iqnz.jpg,"Mandagsdokumentaren følger den dansk-islandske kunstner Olafur Eliasson, samtidskunstens superstar, og viser flere af hans store og små projekter, fra de første skitser til deres endelige destination.",Møllegade 1,0,10.200179,2013-11-18 14:00:00,56.156617,163,8607,2014-12-08 17:44:01
1,Aarhus,2014-01-29 17:00:00,AUSCHWITZ-DAG 2014: Et historisk krigsdrama om en dansk modstandsgruppe,https://www.aakb.dk/node/9500,0,2014-01-27T13:52:44,"
<p>Gruppen bliver en af besættelsestidens berømteste illegale grupper. Prisen for at gøre modstand rammer hårdt både hos den enkelte familie og i lokalsamfundet. Filmen er fra 2012 og instrueret af Anne-Grethe Bjarup Riis</p>
<p>Tilladt for børn over 11 år. Gratis adgang</p>
<p>Sted: Den Lille Scene</p>
<p><img src=""https://www.aakb.dk/files/content_images/auschwitzmellem_0.jpg"" width=""400"" height=""300"" alt="""" title="""" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/auschwitztraelille_0.jpg,"Marius Fiil er familiefar og krofatter på den jyske Hvidsten Kro. Sammen med lokale folk organiserer han under 2. verdenskrig en gruppe, der modtager og videresender krigsmateriel nedkastet af englænderne.

",Møllegade 1,1,10.200179,2014-01-29 15:00:00,56.156617,529,9500,2014-12-08 17:44:01
1,Aarhus,2013-11-05 17:30:00,"Din by, dit valg: 14 dage til valget - er det værd at vente på?",https://www.aakb.dk/node/8641,0,2013-10-28T14:30:00,"
<p class=""MsoNormal"">&nbsp;<br />
Kommunalvalgene står for døren og får som altid stor opmærksomhed omkring udviklingen i antallet af kandidater, valgdeltagelsen, selve valgresultatet og den efterfølgende konstituering med placeringen af borgmesterkæderne for de kommende fire år. Men er der overhovedet en fremtid for lokalt selvstyre? Er det ikke vigtigere hvad der sker på Christiansborg? Og gør det en forskel om det er en rød eller blå borgmester. Det er nogle af de spørgsmål Roger Buch besvarer i sit oplæg, som også ser på de økonomiske fremtidsudsigter for kommunerne frem mod 2020.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><img title="""" src=""https://www.aakb.dk/files/content_images/roger_buch_web.jpg"" alt="""" width=""340"" height=""227"" /></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Roger Buch er forskningschef på Danmarks Medie- og Journalisthøjskole. Han forsker i politiske partiern, danskerne og EU, kommunalpolitik og kommunalreformen, medier og politik.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Arrangementer er del af bibliotekets <a title=""byrådsvalg"" href=""https://www.aakb.dk/biblioteker/hovedbiblioteket/blog/din-by-dit-valg"">aktiviteter op til byrådsvalget</a>.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Arrangementet foregår i forhallen på Hovedbiblioteket. Det kræver ikke tilmelding. Der er begrænset antal stole. De fordeles efter først til mølle-princippet. Resten er ståpladser.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/roger_buch_web.jpg,"Roger Buch, kommunalvalgforsker fra Danmarks Medie- og Journalisthøjskole udfordrer kommunalvalget",Møllegade 1,1,10.200179,2013-11-05 16:00:00,56.156617,173,8641,2014-12-08 17:44:01
15,Harlev,2013-11-11 19:00:00,Nordisk Biblioteksuge,https://www.aakb.dk/node/8441,0,2013-10-28T14:27:12,"
<p>Skumringstimen indleder Den Nordiske Biblioteksuge 2013 med højtlæsning af den samme tekst på samme tid rundt om i Norden og Baltikum. Årets tema er: Vinter i Norden. Teksten er fra Is-slottet af Tarjei Vesaas og læses af næstformand i Harlev Fællesråd Ejgil Rahbek. Lokalcenter Næshøjs Husorkester spiller nordisk musik.</p>
<p>Ingen tilmelding.</p>
<p><em>Arrangeret i samarbejde med Harlev Biblioteks Venner og Foreningen Norden.</em></p>
",8462,Harlev Bibliotek,https://www.aakb.dk/files/list_images/nordisk_biblioteksuge2.jpg,Skumringstime. Hygge og højtlæsning i stearinlysenes skær!,Gammel Stillingvej 424,1,9.99869,2013-11-11 19:00:00,56.145596,135,8441,2014-12-08 17:44:01
41,Trige,2014-09-15 15:00:00,Sidste omgang - Trige Kombi-bibliotek,https://www.aakb.dk/node/10434,0,2014-07-18T09:22:05,"
<p><img src=""https://www.aakb.dk/files/content_images/dabc_indhold_0.jpg"" alt="""" title="""" width=""665"" height=""196"" /></p>
",8380,Trige Kombi-bibliotek,https://www.aakb.dk/files/list_images/d_640_6.jpg,Er du over 15? Så hjælper vi dig med at få styr på NemID og digital post før al kommunikation med det offentlige bliver digital d. 1. november 2014. - LUKKET ARRANGEMENT KUN FOR SKOLEKLASSER.,Smedebroen 21,2,10.147191,2014-09-15 09:00:00,56.252837,934,10434,2014-12-08 17:44:05
1,Aarhus,2013-10-31 18:00:00,Forfattermøde med Tor Nørretranders,https://www.aakb.dk/node/8681,0,2013-10-28T14:30:00,"
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/tor_noerretranders_web_lille.jpg"" alt="""" width=""448"" height=""298"" /></p>
<p><em>Foto: Andreas Bergmann</em></p>
<p class=""MsoNormal"">Tor Nørretranders, forfatter og debattør kommer til Hovedbiblioteket i forbindelse med Skrotlab og fortæller om sin bog <a href=""http://www.renosam.dk/c/document_library/get_file?uuid=0bad3983-c389-41d0-9172-3e4802a23d36&amp;groupId=19854""><em>Afskaf Affald</em>(2012)</a>.</p>
<p class=""MsoNormal"">Bogen er et fremtidsskrift, der iscenesætter emnet affald ud fra vinklerne fakta, fiktion og aktion. En af pointerne er, at <em>man ikke afskaffer affald ved at bortskaffe det. Man afskaffer affald ved at bruge det - som råmateriale</em>. Det er et tankeskift, der vil sætte dagsordenen for hvordan vi fremover skal omgås affald.</p>
<p>&nbsp;</p>
<p class=""MsoNormal"">Tor Nørretranders</p>
<p class=""MsoNormal"">Nørretranders har som journalist været tilknyttet Information, Weekendavisen og Danmarks Radio. I 1991 udgav han den meget omtalte bog ""Mærk Verden"", og som akademiker har han blandt andet været tilknyttet Danmarks Tekniske Universitet.</p>
<p class=""MsoNormal"">I 2003 blev han adjungeret professor på Handelshøjskolen i København på Institut for Ledelse, Politik og Filosofi.</p>
<p>&nbsp;</p>
<p>Læs mere om Tor Nørretranders&nbsp; <a href=""http://www.tor.dk/"" target=""_blank"">her</a>.</p>
<p>&nbsp;</p>
<p>Er bogen ""Afskaf Affald"" udlånt, eller kan du ikke finde den nogen steder, så kan du også læse den <a href=""http://www.danskaffaldsforening.dk/c/document_library/get_file?uuid=04331b5a-c710-4254-ad4c-6eda348252c6&amp;groupId=890541"" target=""_blank"">her</a>.</p>
<p class=""MsoNormal"">&nbsp;&nbsp;</p>
<p class=""MsoNormal"">Arrangementet foregår i Skrotlab i forhallen og er gratis.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/tor_noerretranders_web_lille.jpg,"Tor Nørretranders, forfatter og debattør kommer til Hovedbiblioteket i forbindelse med Skrotlab og fortæller om sin bog ""Afskaf Affald""(2012). ",Møllegade 1,1,10.200179,2013-10-31 17:00:00,56.156617,183,8681,2014-12-08 17:44:01
6,Beder,2014-03-31 21:00:00,Forfatteraften med Adda Lykkeboe,https://www.aakb.dk/node/9228,0,2014-03-24T14:53:07,"
<p><img src=""https://www.aakb.dk/files/content_images/adda-aarhus.jpg"" alt="""" title="""" width=""180"" height=""217"" />&nbsp;</p>
<p>Adda Lykkeboe er forfatteren bag bogen Fra kulissebarn til verdenssanger, der skildre Richard Taubers liv. Den østrigske tenor Richard Tauber (1891-1947) var sin tids mest berømte sanger, med bl.a. den verdenskendte signatursang Dein ist mein ganzes Herz. Da Hitler tog magten 1933, blev Tauber som søn af en jøde nazisternes hadeobjekt nummer et, og snart blev Europa livsfarlig for ham.</p>
<p>På denne aften vil&nbsp;Adda Lykkeboe&nbsp;fortælle om sin bog og ikke mindst om Taubers spændende liv. Der vil til sidst i arrangementet være mulighed for både&nbsp;spørgsmål og bogsignering.</p>
",8330,Beder-Malling Bibliotek,https://www.aakb.dk/files/list_images/liste_151.jpg,Hør den spændende fortælling om den østrigske tenor Richard Taubers liv,Kirkebakken 41,2,10.216045,2014-03-31 19:00:00,56.060321,372,9228,2014-12-08 17:44:01
9,Brabrand,2013-12-11 10:30:00,Dias og højtlæsning for børn på 3-7 år,https://www.aakb.dk/node/8337,0,2013-12-05T13:15:55,"
<p>Kom hen på biblioteket og kom i julestemning med en hyggelig fortælling om jul i Bulderby i gamle dage!</p>
<p><img src=""https://www.aakb.dk/files/content_images/julibulderby.jpg"" alt="""" title="""" width=""240"" height=""185"" /></p>
<p>Der blev lavet hjerter og stjerner af brunkagedejen, man tog selv i skoven for at fælde sit juletræ, man gik rundt og sang julesange for sine naboer osv.</p>
<p>Alting i Bulderby er så dejligt, når det er jul!</p>
<p>Tilmelding kan ske på Gellerup Bibliotek eller på tlf: 89 40 96 40 fra den 1. oktober.</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/dias-scanner_jpg-for-web-normal.jpg,"""Jul i Bulderby"" af Astrid Lindgren",Gudrunsvej 78,1,10.136214,2013-12-11 09:30:00,56.155665,116,8337,2014-12-08 17:44:01
